id_campanha,nrpess,nome_do_produto,espaco_veiculacao,tag_publico_macro,dt_exposicao,clicou_flag
CAMP_0100,nrpess_023689,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-12 21:53:22.482435,0
CAMP_0108,nrpess_019878,Seguro Pix,Push Notification,Geral App,2026-08-12 07:28:50.859385,0
CAMP_0114,nrpess_021970,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-17 11:16:05.643171,1
CAMP_0103,nrpess_023944,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-18 01:24:03.258146,0
CAMP_0104,nrpess_014840,Cartão Black,Pós-Pix Transacional,Propensos a Cartão,2026-08-08 08:20:02.610923,0
CAMP_0110,nrpess_024213,Seguro Pix,Push Notification,Especial sem Seguro,2026-08-20 16:40:28.696387,0
CAMP_0113,nrpess_018592,Cartão Black,Banner Home,Geral App,2026-08-18 14:27:21.236785,0
CAMP_0113,nrpess_014578,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-17 21:26:42.958278,1
CAMP_0103,nrpess_023898,Seguro Pix,Push Notification,Geral App,2026-08-09 16:48:30.648173,0
CAMP_0103,nrpess_018050,Pix Parcelado,Banner Home,Geral App,2026-08-14 13:01:01.390254,1
CAMP_0114,nrpess_016837,Consórcio Auto,Banner Home,Geral App,2026-08-16 22:50:58.242964,1
CAMP_0114,nrpess_023603,Cartão Black,Banner Home,Alta Renda Pix,2026-08-18 09:26:02.719194,0
CAMP_0112,nrpess_009744,Cartão Black,Carrossel Ofertas,Geral App,2026-08-10 09:25:15.498355,1
CAMP_0110,nrpess_015200,Consórcio Auto,Push Notification,Alta Renda Pix,2026-08-07 23:35:02.413394,1
CAMP_0111,nrpess_008615,Consórcio Auto,Push Notification,Alta Renda Pix,2026-08-15 21:45:38.497277,0
CAMP_0111,nrpess_008028,Seguro Pix,Banner Home,Geral App,2026-08-04 04:16:04.198920,0
CAMP_0109,nrpess_015320,Cartão Black,Push Notification,Alta Renda Pix,2026-08-20 15:18:34.695115,0
CAMP_0102,nrpess_018994,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-10 23:06:24.422729,0
CAMP_0110,nrpess_008246,Seguro Pix,Banner Home,Geral App,2026-08-20 19:15:58.993090,0
CAMP_0114,nrpess_006701,Cartão Black,Banner Home,Alta Renda Pix,2026-08-16 08:49:02.293437,0
CAMP_0101,nrpess_000914,Cartão Black,Banner Home,Propensos a Cartão,2026-08-05 12:20:46.966159,0
CAMP_0110,nrpess_008558,Cartão Black,Banner Home,Geral App,2026-08-04 22:58:48.107727,0
CAMP_0114,nrpess_007647,Cartão Black,Push Notification,Alta Renda Pix,2026-08-04 01:13:37.242634,0
CAMP_0113,nrpess_010908,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-20 21:12:21.601816,0
CAMP_0114,nrpess_021136,Seguro Pix,Push Notification,Especial sem Seguro,2026-08-07 09:38:57.873873,0
CAMP_0111,nrpess_006020,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-18 19:38:39.089112,0
CAMP_0106,nrpess_023106,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-03 13:05:31.860771,1
CAMP_0112,nrpess_017869,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-13 11:10:08.401342,0
CAMP_0112,nrpess_015455,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-11 07:36:40.268908,1
CAMP_0112,nrpess_020967,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-04 14:41:00.488902,0
CAMP_0105,nrpess_003574,Cartão Black,Banner Home,Alta Renda Pix,2026-08-07 12:54:24.529527,0
CAMP_0108,nrpess_008624,Consórcio Auto,Carrossel Ofertas,Propensos a Cartão,2026-08-07 15:19:26.826529,0
CAMP_0112,nrpess_011661,Pix Parcelado,Carrossel Ofertas,Alta Renda Pix,2026-08-09 02:17:26.220576,0
CAMP_0103,nrpess_010687,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-16 20:00:58.363664,1
CAMP_0103,nrpess_014836,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-07 06:12:35.101706,0
CAMP_0104,nrpess_015174,Cartão Black,Banner Home,Alta Renda Pix,2026-08-06 15:23:48.801220,0
CAMP_0100,nrpess_018207,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-17 16:36:29.185663,0
CAMP_0111,nrpess_017441,Cartão Black,Banner Home,Geral App,2026-08-15 08:49:59.280768,0
CAMP_0102,nrpess_002853,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-18 00:10:25.528106,0
CAMP_0109,nrpess_017022,Cartão Black,Banner Home,Geral App,2026-08-21 18:07:04.868758,0
CAMP_0100,nrpess_024709,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-03 13:00:09.927500,0
CAMP_0112,nrpess_002495,Pix Parcelado,Pós-Pix Transacional,Alta Renda Pix,2026-08-05 11:57:22.680388,0
CAMP_0101,nrpess_015366,Pix Parcelado,Pós-Pix Transacional,Alta Renda Pix,2026-08-04 12:33:12.686759,0
CAMP_0109,nrpess_015060,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-17 05:27:20.702245,0
CAMP_0112,nrpess_016139,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-02 10:30:04.648144,0
CAMP_0108,nrpess_014807,Cartão Black,Banner Home,Alta Renda Pix,2026-08-02 04:53:37.091209,0
CAMP_0114,nrpess_003369,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-02 23:16:15.234444,0
CAMP_0102,nrpess_009999,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-03 13:47:16.680850,1
CAMP_0108,nrpess_020040,Pix Parcelado,Banner Home,Geral App,2026-08-04 22:26:57.756085,0
CAMP_0113,nrpess_011287,Seguro Pix,Push Notification,Geral App,2026-08-05 12:30:14.076946,0
CAMP_0112,nrpess_005401,Pix Parcelado,Carrossel Ofertas,Geral App,2026-08-22 03:22:58.231471,0
CAMP_0100,nrpess_000887,Seguro Pix,Banner Home,Geral App,2026-08-19 04:01:21.698943,0
CAMP_0105,nrpess_023868,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-18 10:52:25.852934,0
CAMP_0110,nrpess_004813,Seguro Pix,Banner Home,Geral App,2026-08-09 14:26:45.584591,0
CAMP_0111,nrpess_005100,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-12 15:00:05.355966,1
CAMP_0103,nrpess_023716,Seguro Pix,Carrossel Ofertas,Alta Renda Pix,2026-08-19 19:53:06.966495,0
CAMP_0114,nrpess_003915,Cartão Black,Push Notification,Especial sem Seguro,2026-08-20 23:46:29.283813,0
CAMP_0107,nrpess_015917,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-04 15:20:49.135868,0
CAMP_0102,nrpess_024885,Cartão Black,Banner Home,Alta Renda Pix,2026-08-05 08:39:52.342161,0
CAMP_0112,nrpess_010007,Seguro Pix,Push Notification,Alta Renda Pix,2026-08-10 03:26:04.281579,1
CAMP_0107,nrpess_024993,Pix Parcelado,Carrossel Ofertas,Alta Renda Pix,2026-08-06 09:26:08.247546,0
CAMP_0112,nrpess_006465,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-11 16:55:48.927087,0
CAMP_0105,nrpess_000283,Pix Parcelado,Carrossel Ofertas,Alta Renda Pix,2026-08-02 07:30:29.064644,0
CAMP_0113,nrpess_024612,Cartão Black,Carrossel Ofertas,Geral App,2026-08-08 15:39:31.425207,0
CAMP_0114,nrpess_006815,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-09 21:46:41.519197,1
CAMP_0104,nrpess_008973,Seguro Pix,Push Notification,Alta Renda Pix,2026-08-05 13:48:32.176325,0
CAMP_0101,nrpess_024823,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-09 16:40:05.240526,0
CAMP_0110,nrpess_020074,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-18 10:12:59.535731,0
CAMP_0113,nrpess_010430,Seguro Pix,Push Notification,Alta Renda Pix,2026-08-07 04:09:06.497231,1
CAMP_0108,nrpess_001800,Cartão Black,Banner Home,Geral App,2026-08-15 10:44:12.039565,0
CAMP_0102,nrpess_014099,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-21 05:24:34.581815,0
CAMP_0113,nrpess_001400,Consórcio Auto,Push Notification,Propensos a Cartão,2026-08-16 09:10:07.951100,0
CAMP_0110,nrpess_004947,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-02 06:06:27.335926,0
CAMP_0110,nrpess_011123,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-12 06:18:33.159924,0
CAMP_0112,nrpess_005974,Consórcio Auto,Pós-Pix Transacional,Alta Renda Pix,2026-08-03 04:52:06.323295,1
CAMP_0105,nrpess_019572,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-14 16:44:12.904942,0
CAMP_0113,nrpess_000767,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-09 12:10:48.487108,0
CAMP_0101,nrpess_000986,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-07 02:15:21.224220,1
CAMP_0104,nrpess_009257,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-18 03:51:33.165065,0
CAMP_0101,nrpess_008631,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-07 21:46:10.121508,0
CAMP_0105,nrpess_001485,Pix Parcelado,Carrossel Ofertas,Especial sem Seguro,2026-08-06 19:25:41.378482,0
CAMP_0112,nrpess_004337,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-15 01:38:23.069426,0
CAMP_0110,nrpess_014869,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-17 22:44:15.751625,0
CAMP_0113,nrpess_006408,Consórcio Auto,Pós-Pix Transacional,Propensos a Cartão,2026-08-17 15:55:04.134632,0
CAMP_0111,nrpess_009920,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-04 04:17:32.252713,1
CAMP_0110,nrpess_007545,Consórcio Auto,Banner Home,Geral App,2026-08-02 15:22:11.914977,0
CAMP_0113,nrpess_003446,Consórcio Auto,Banner Home,Especial sem Seguro,2026-08-01 18:27:06.210209,1
CAMP_0106,nrpess_017626,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-11 13:42:40.252614,1
CAMP_0114,nrpess_010338,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-02 10:10:15.664776,0
CAMP_0103,nrpess_006591,Cartão Black,Banner Home,Especial sem Seguro,2026-08-18 12:15:36.529729,0
CAMP_0108,nrpess_004973,Cartão Black,Push Notification,Geral App,2026-08-19 16:08:40.710529,1
CAMP_0105,nrpess_001864,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-06 01:19:53.088489,0
CAMP_0109,nrpess_018783,Consórcio Auto,Push Notification,Especial sem Seguro,2026-08-02 16:19:45.792681,0
CAMP_0101,nrpess_016882,Consórcio Auto,Push Notification,Alta Renda Pix,2026-08-04 17:46:34.545616,0
CAMP_0101,nrpess_019660,Pix Parcelado,Pós-Pix Transacional,Alta Renda Pix,2026-08-07 17:03:29.080921,0
CAMP_0109,nrpess_017678,Pix Parcelado,Carrossel Ofertas,Especial sem Seguro,2026-08-17 23:32:49.632737,1
CAMP_0105,nrpess_014045,Seguro Pix,Push Notification,Especial sem Seguro,2026-08-18 00:02:11.712888,0
CAMP_0108,nrpess_019874,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-11 21:41:01.952223,0
CAMP_0100,nrpess_023882,Cartão Black,Carrossel Ofertas,Geral App,2026-08-02 17:03:29.534171,0
CAMP_0105,nrpess_008269,Consórcio Auto,Carrossel Ofertas,Especial sem Seguro,2026-08-05 06:19:21.551761,0
CAMP_0106,nrpess_014209,Cartão Black,Carrossel Ofertas,Geral App,2026-08-05 03:55:16.515390,0
CAMP_0102,nrpess_023790,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-03 16:40:01.912266,0
CAMP_0105,nrpess_015580,Pix Parcelado,Banner Home,Geral App,2026-08-14 14:59:42.147434,0
CAMP_0104,nrpess_009933,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-05 17:37:45.661964,0
CAMP_0103,nrpess_017915,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-05 08:29:24.288399,0
CAMP_0113,nrpess_007610,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-06 12:24:28.376381,0
CAMP_0103,nrpess_012767,Consórcio Auto,Banner Home,Propensos a Cartão,2026-08-06 11:51:05.829187,1
CAMP_0102,nrpess_016701,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-05 23:41:22.685929,0
CAMP_0112,nrpess_019387,Cartão Black,Push Notification,Geral App,2026-08-20 07:22:40.984569,0
CAMP_0104,nrpess_012108,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-19 00:44:08.778192,0
CAMP_0113,nrpess_016714,Cartão Black,Push Notification,Alta Renda Pix,2026-08-10 12:54:33.446434,0
CAMP_0100,nrpess_016840,Consórcio Auto,Pós-Pix Transacional,Especial sem Seguro,2026-08-15 23:01:26.743465,0
CAMP_0100,nrpess_005890,Cartão Black,Banner Home,Alta Renda Pix,2026-08-10 17:56:12.276186,0
CAMP_0109,nrpess_009346,Pix Parcelado,Carrossel Ofertas,Geral App,2026-08-12 02:48:01.814880,1
CAMP_0104,nrpess_014306,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-08 11:24:18.381984,1
CAMP_0108,nrpess_008539,Cartão Black,Carrossel Ofertas,Geral App,2026-08-07 09:55:34.915042,0
CAMP_0106,nrpess_020819,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-16 19:30:38.352044,0
CAMP_0109,nrpess_004533,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-12 04:26:02.894490,0
CAMP_0105,nrpess_005439,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-09 10:31:36.606852,0
CAMP_0100,nrpess_010782,Cartão Black,Push Notification,Especial sem Seguro,2026-08-16 23:29:16.215880,0
CAMP_0113,nrpess_011305,Cartão Black,Banner Home,Geral App,2026-08-05 21:29:42.597369,1
CAMP_0112,nrpess_000129,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-17 17:41:45.273523,0
CAMP_0101,nrpess_024480,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-14 00:37:16.648230,1
CAMP_0103,nrpess_021097,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-19 17:39:46.692277,0
CAMP_0108,nrpess_004801,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-10 22:19:22.595963,0
CAMP_0107,nrpess_006295,Cartão Black,Pós-Pix Transacional,Propensos a Cartão,2026-08-17 22:46:17.223690,0
CAMP_0113,nrpess_022605,Seguro Pix,Banner Home,Geral App,2026-08-10 03:53:59.416371,1
CAMP_0103,nrpess_013820,Cartão Black,Push Notification,Especial sem Seguro,2026-08-08 15:05:27.374876,1
CAMP_0113,nrpess_004251,Cartão Black,Pós-Pix Transacional,Propensos a Cartão,2026-08-02 19:29:57.541058,1
CAMP_0114,nrpess_018859,Pix Parcelado,Pós-Pix Transacional,Alta Renda Pix,2026-08-11 20:12:24.935509,0
CAMP_0114,nrpess_007645,Cartão Black,Banner Home,Especial sem Seguro,2026-08-05 03:44:56.913648,0
CAMP_0103,nrpess_002792,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-17 22:15:49.160089,0
CAMP_0101,nrpess_016029,Cartão Black,Banner Home,Propensos a Cartão,2026-08-20 01:37:19.879360,1
CAMP_0112,nrpess_000738,Pix Parcelado,Carrossel Ofertas,Propensos a Cartão,2026-08-03 11:48:10.426632,0
CAMP_0105,nrpess_024104,Seguro Pix,Carrossel Ofertas,Especial sem Seguro,2026-08-10 05:02:40.041386,0
CAMP_0113,nrpess_014411,Seguro Pix,Push Notification,Geral App,2026-08-21 14:09:51.321938,1
CAMP_0107,nrpess_013826,Consórcio Auto,Carrossel Ofertas,Alta Renda Pix,2026-08-19 06:32:31.685962,0
CAMP_0108,nrpess_020953,Seguro Pix,Carrossel Ofertas,Geral App,2026-08-02 19:05:25.256922,1
CAMP_0112,nrpess_006839,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-06 21:02:18.739116,1
CAMP_0110,nrpess_011729,Cartão Black,Push Notification,Especial sem Seguro,2026-08-07 01:19:35.385490,0
CAMP_0104,nrpess_007217,Cartão Black,Pós-Pix Transacional,Propensos a Cartão,2026-08-15 06:30:23.088137,0
CAMP_0104,nrpess_012399,Consórcio Auto,Banner Home,Geral App,2026-08-08 01:22:44.298817,0
CAMP_0104,nrpess_009556,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-21 06:45:35.197009,0
CAMP_0113,nrpess_022769,Pix Parcelado,Carrossel Ofertas,Especial sem Seguro,2026-08-06 03:24:19.321200,0
CAMP_0106,nrpess_012751,Consórcio Auto,Banner Home,Propensos a Cartão,2026-08-08 07:55:18.683636,0
CAMP_0106,nrpess_012798,Cartão Black,Banner Home,Alta Renda Pix,2026-08-18 11:04:10.759040,0
CAMP_0103,nrpess_012370,Pix Parcelado,Banner Home,Geral App,2026-08-17 15:57:49.307069,0
CAMP_0112,nrpess_003509,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-19 05:06:03.407741,1
CAMP_0106,nrpess_006923,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-08 02:02:18.250242,0
CAMP_0110,nrpess_012489,Seguro Pix,Carrossel Ofertas,Propensos a Cartão,2026-08-18 20:50:52.856890,1
CAMP_0111,nrpess_013085,Consórcio Auto,Banner Home,Especial sem Seguro,2026-08-07 13:36:39.331579,0
CAMP_0107,nrpess_015291,Pix Parcelado,Push Notification,Geral App,2026-08-10 03:35:09.720136,1
CAMP_0101,nrpess_005776,Cartão Black,Pós-Pix Transacional,Propensos a Cartão,2026-08-05 21:35:16.595934,0
CAMP_0111,nrpess_014541,Pix Parcelado,Pós-Pix Transacional,Alta Renda Pix,2026-08-12 06:56:28.905845,0
CAMP_0113,nrpess_015634,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-05 11:20:07.260529,0
CAMP_0104,nrpess_022412,Cartão Black,Banner Home,Geral App,2026-08-21 11:52:58.301312,0
CAMP_0114,nrpess_022603,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-10 18:01:49.808048,0
CAMP_0107,nrpess_009854,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-14 20:31:09.742449,0
CAMP_0101,nrpess_018720,Consórcio Auto,Push Notification,Alta Renda Pix,2026-08-02 09:38:24.178464,0
CAMP_0109,nrpess_012880,Consórcio Auto,Pós-Pix Transacional,Propensos a Cartão,2026-08-16 02:13:39.647673,0
CAMP_0110,nrpess_015789,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-09 18:52:37.097581,1
CAMP_0108,nrpess_015747,Pix Parcelado,Carrossel Ofertas,Alta Renda Pix,2026-08-11 16:12:19.877312,0
CAMP_0103,nrpess_010118,Cartão Black,Banner Home,Alta Renda Pix,2026-08-09 07:15:18.985554,1
CAMP_0103,nrpess_005541,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-05 12:35:44.326030,0
CAMP_0107,nrpess_007475,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-10 07:53:46.653280,0
CAMP_0105,nrpess_008539,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-16 03:46:09.876197,0
CAMP_0108,nrpess_020407,Consórcio Auto,Pós-Pix Transacional,Geral App,2026-08-10 00:42:20.242861,0
CAMP_0109,nrpess_010455,Cartão Black,Banner Home,Alta Renda Pix,2026-08-18 09:36:05.170414,0
CAMP_0100,nrpess_023783,Seguro Pix,Carrossel Ofertas,Especial sem Seguro,2026-08-12 06:55:55.044711,0
CAMP_0108,nrpess_004185,Consórcio Auto,Banner Home,Propensos a Cartão,2026-08-12 18:06:21.242209,0
CAMP_0112,nrpess_018005,Pix Parcelado,Push Notification,Alta Renda Pix,2026-08-21 17:14:26.794583,0
CAMP_0109,nrpess_020949,Cartão Black,Pós-Pix Transacional,Alta Renda Pix,2026-08-21 03:19:03.714330,0
CAMP_0107,nrpess_014788,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-10 23:14:37.448969,0
CAMP_0110,nrpess_017086,Seguro Pix,Push Notification,Especial sem Seguro,2026-08-12 07:59:40.432589,0
CAMP_0100,nrpess_015704,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-17 16:05:12.937605,0
CAMP_0105,nrpess_004055,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-05 11:21:24.049920,0
CAMP_0111,nrpess_002917,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-18 01:37:14.168687,0
CAMP_0100,nrpess_016480,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-13 06:20:21.785285,0
CAMP_0111,nrpess_015643,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-18 05:37:51.601522,0
CAMP_0106,nrpess_018177,Cartão Black,Banner Home,Especial sem Seguro,2026-08-07 23:47:03.882226,0
CAMP_0100,nrpess_019976,Consórcio Auto,Banner Home,Especial sem Seguro,2026-08-11 15:55:57.587633,0
CAMP_0105,nrpess_004132,Cartão Black,Banner Home,Especial sem Seguro,2026-08-14 04:02:00.433363,0
CAMP_0103,nrpess_004788,Cartão Black,Banner Home,Geral App,2026-08-08 08:02:42.111619,1
CAMP_0114,nrpess_021388,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-21 03:35:27.124820,0
CAMP_0108,nrpess_009139,Seguro Pix,Carrossel Ofertas,Propensos a Cartão,2026-08-19 17:17:40.112178,0
CAMP_0104,nrpess_020283,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-06 15:56:36.849287,1
CAMP_0108,nrpess_003841,Cartão Black,Banner Home,Especial sem Seguro,2026-08-20 09:29:23.953713,0
CAMP_0104,nrpess_016647,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-13 18:15:11.547293,0
CAMP_0108,nrpess_001462,Consórcio Auto,Pós-Pix Transacional,Geral App,2026-08-04 19:59:28.218698,0
CAMP_0101,nrpess_002279,Cartão Black,Banner Home,Propensos a Cartão,2026-08-13 08:20:33.135934,1
CAMP_0113,nrpess_002501,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-02 23:42:26.638317,0
CAMP_0111,nrpess_005229,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-08 17:46:37.280157,1
CAMP_0104,nrpess_008575,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-11 04:03:03.377762,0
CAMP_0102,nrpess_001285,Cartão Black,Banner Home,Especial sem Seguro,2026-08-19 13:33:27.298787,0
CAMP_0100,nrpess_002089,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-16 06:04:08.542344,0
CAMP_0113,nrpess_024883,Cartão Black,Banner Home,Especial sem Seguro,2026-08-04 05:21:21.250487,1
CAMP_0100,nrpess_013883,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-12 03:26:45.326956,0
CAMP_0100,nrpess_020386,Cartão Black,Banner Home,Geral App,2026-08-07 13:22:29.314732,0
CAMP_0102,nrpess_011943,Seguro Pix,Banner Home,Geral App,2026-08-11 22:23:35.750732,0
CAMP_0107,nrpess_021185,Cartão Black,Banner Home,Especial sem Seguro,2026-08-14 06:16:33.551417,0
CAMP_0101,nrpess_011784,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-10 23:03:13.989444,0
CAMP_0102,nrpess_022855,Seguro Pix,Carrossel Ofertas,Propensos a Cartão,2026-08-12 14:04:24.903475,0
CAMP_0107,nrpess_002768,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-20 11:43:32.137039,1
CAMP_0112,nrpess_006739,Cartão Black,Banner Home,Especial sem Seguro,2026-08-05 00:25:50.771400,0
CAMP_0108,nrpess_002466,Cartão Black,Push Notification,Alta Renda Pix,2026-08-07 15:57:37.302318,0
CAMP_0113,nrpess_021645,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-21 02:07:55.946761,1
CAMP_0104,nrpess_023286,Cartão Black,Carrossel Ofertas,Especial sem Seguro,2026-08-07 11:25:23.016489,1
CAMP_0106,nrpess_021070,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-15 19:42:49.901793,0
CAMP_0102,nrpess_008045,Cartão Black,Push Notification,Propensos a Cartão,2026-08-19 03:33:55.432536,0
CAMP_0106,nrpess_018080,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-06 16:06:48.370429,0
CAMP_0114,nrpess_019806,Consórcio Auto,Banner Home,Propensos a Cartão,2026-08-08 23:03:54.898354,0
CAMP_0113,nrpess_021052,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-09 19:25:12.942715,0
CAMP_0110,nrpess_023734,Seguro Pix,Banner Home,Geral App,2026-08-04 18:45:09.185239,0
CAMP_0103,nrpess_018046,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-14 19:11:32.289475,0
CAMP_0107,nrpess_006906,Cartão Black,Banner Home,Especial sem Seguro,2026-08-05 19:46:52.644567,0
CAMP_0106,nrpess_014226,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-14 10:31:23.294838,1
CAMP_0112,nrpess_004632,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-06 11:52:04.049873,0
CAMP_0106,nrpess_019660,Pix Parcelado,Pós-Pix Transacional,Alta Renda Pix,2026-08-17 15:10:59.784101,0
CAMP_0109,nrpess_016966,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-19 04:50:26.614469,0
CAMP_0106,nrpess_017956,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-20 23:18:36.176149,0
CAMP_0106,nrpess_016228,Cartão Black,Pós-Pix Transacional,Alta Renda Pix,2026-08-04 14:35:24.480858,0
