nrpess,segmento,cluster_engajamento,saldo_medio_conta,gasto_cartao_mes,freq_pix_mes,freq_boletos_mes,prob_organica_base
nrpess_023902,Varejo,Muito Engajado,2558.44,3132.97,16,10,0.878
nrpess_023903,Varejo,Moderado,2747.45,1581.11,6,2,0.27
nrpess_023904,Varejo,Moderado,2600.57,1715.64,8,2,0.323
nrpess_023905,Varejo,Muito Engajado,2705.41,3470.46,18,2,0.617
nrpess_023906,Especial,Baixo Engajamento,3756.6,388.66,2,0,0.06
nrpess_023907,Especial,Baixo Engajamento,7802.92,591.72,0,1,0.055
nrpess_023908,Especial,Muito Engajado,10656.41,3000.38,12,8,0.695
nrpess_023909,Especial,Moderado,5295.14,2145.98,5,2,0.259
nrpess_023910,Private,Moderado,72613.75,2178.94,10,1,0.344
nrpess_023911,Select,Muito Engajado,17473.82,4362.43,16,5,0.709
nrpess_023912,Varejo,Moderado,2335.58,1856.67,9,3,0.391
nrpess_023913,Varejo,Moderado,2172.58,793.9,6,2,0.25
nrpess_023914,Varejo,Moderado,3967.28,1345.64,9,4,0.419
nrpess_023915,Varejo,Baixo Engajamento,1040.25,899.98,1,2,0.127
nrpess_023916,Especial,Moderado,5835.43,1745.35,8,3,0.364
nrpess_023917,Especial,Moderado,11314.77,1797.44,7,1,0.26
nrpess_023918,Varejo,Moderado,1539.49,825.87,7,2,0.276
nrpess_023919,Especial,Muito Engajado,8392.55,3880.81,17,1,0.562
nrpess_023920,Especial,Baixo Engajamento,7424.77,314.61,1,2,0.113
nrpess_023921,Varejo,Moderado,1748.29,666.55,9,5,0.442
nrpess_023922,Varejo,Moderado,2542.03,2191.75,5,4,0.34
nrpess_023923,Select,Baixo Engajamento,25757.64,1029.15,0,2,0.106
nrpess_023924,Especial,Moderado,12614.85,2146.07,10,2,0.384
nrpess_023925,Varejo,Muito Engajado,1120.45,3545.01,15,1,0.504
nrpess_023926,Varejo,Moderado,85.6,1597.46,6,2,0.27
nrpess_023927,Varejo,Muito Engajado,1328.61,4689.78,26,10,0.95
nrpess_023928,Varejo,Moderado,2702.79,1996.42,5,3,0.295
nrpess_023929,Select,Moderado,10308.53,1354.79,8,3,0.354
nrpess_023930,Varejo,Moderado,1445.3,1996.53,15,6,0.665
nrpess_023931,Varejo,Moderado,1601.44,1588.34,7,4,0.375
nrpess_023932,Varejo,Muito Engajado,176.79,2738.57,25,2,0.773
nrpess_023933,Especial,Moderado,9693.95,2249.65,8,6,0.496
nrpess_023934,Varejo,Moderado,3690.28,2776.81,6,3,0.339
nrpess_023935,Varejo,Baixo Engajamento,994.21,425.56,1,0,0.05
nrpess_023936,Especial,Muito Engajado,5460.19,2380.69,16,4,0.62
nrpess_023937,Varejo,Moderado,1193.61,1730.61,13,5,0.568
nrpess_023938,Varejo,Baixo Engajamento,663.62,192.73,2,1,0.095
nrpess_023939,Varejo,Moderado,2339.04,902.97,7,3,0.318
nrpess_023940,Especial,Baixo Engajamento,6323.15,203.78,4,2,0.185
nrpess_023941,Private,Moderado,89222.07,1046.94,13,5,0.551
nrpess_023942,Varejo,Muito Engajado,1028.91,3195.08,17,3,0.625
nrpess_023943,Varejo,Moderado,3109.6,2526.14,6,2,0.293
nrpess_023944,Varejo,Baixo Engajamento,475.46,730.14,1,0,0.05
nrpess_023945,Especial,Baixo Engajamento,7476.89,493.98,1,1,0.077
nrpess_023946,Especial,Moderado,8210.43,1614.84,11,2,0.395
nrpess_023947,Especial,Moderado,10177.54,1921.73,7,1,0.263
nrpess_023948,Especial,Moderado,9632.06,1215.75,13,0,0.355
nrpess_023949,Select,Moderado,25548.85,1569.91,6,2,0.269
nrpess_023950,Select,Moderado,31262.94,2411.86,12,3,0.48
nrpess_023951,Especial,Baixo Engajamento,10329.7,724.07,2,0,0.068
nrpess_023952,Varejo,Muito Engajado,2895.66,2490.91,24,4,0.822
nrpess_023953,Varejo,Moderado,1653.39,437.41,11,5,0.486
nrpess_023954,Especial,Moderado,7028.75,2069.55,6,2,0.282
nrpess_023955,Especial,Moderado,7101.87,1820.91,6,6,0.436
nrpess_023956,Especial,Muito Engajado,7886.35,3471.95,13,5,0.612
nrpess_023957,Varejo,Moderado,3035.66,2257.98,5,3,0.301
nrpess_023958,Especial,Moderado,12861.28,1425.63,11,0,0.311
nrpess_023959,Varejo,Baixo Engajamento,765.21,525.24,3,0,0.088
nrpess_023960,Especial,Moderado,5718.51,1306.55,8,5,0.433
nrpess_023961,Varejo,Moderado,1517.99,1544.91,6,1,0.229
nrpess_023962,Varejo,Moderado,742.48,2152.75,7,5,0.429
nrpess_023963,Varejo,Moderado,2151.34,2976.19,7,1,0.289
nrpess_023964,Select,Muito Engajado,20750.19,3941.45,20,9,0.95
nrpess_023965,Varejo,Muito Engajado,1910.37,2568.13,15,15,0.95
nrpess_023966,Varejo,Baixo Engajamento,2619.88,889.26,1,1,0.087
nrpess_023967,Varejo,Moderado,3091.87,2118.86,4,3,0.273
nrpess_023968,Especial,Muito Engajado,9383.07,3612.09,14,5,0.64
nrpess_023969,Varejo,Moderado,909.26,1446.38,15,2,0.491
nrpess_023970,Private,Baixo Engajamento,61423.88,524.89,1,0,0.05
nrpess_023971,Especial,Moderado,1389.3,1563.5,11,4,0.474
nrpess_023972,Varejo,Baixo Engajamento,1100.98,561.76,0,1,0.054
nrpess_023973,Especial,Moderado,8397.83,1649.32,8,1,0.281
nrpess_023974,Varejo,Muito Engajado,2565.08,3382.08,23,11,0.95
nrpess_023975,Select,Moderado,15376.64,1448.65,9,3,0.381
nrpess_023976,Varejo,Moderado,2273.6,1647.96,8,3,0.361
nrpess_023977,Private,Moderado,61744.78,2230.09,9,4,0.441
nrpess_023978,Especial,Muito Engajado,8220.9,1314.75,20,5,0.733
nrpess_023979,Select,Moderado,28860.63,2083.05,5,2,0.257
nrpess_023980,Varejo,Baixo Engajamento,1842.67,678.97,2,0,0.067
nrpess_023981,Varejo,Moderado,976.76,1538.76,11,6,0.553
nrpess_023982,Especial,Muito Engajado,7700.88,3645.34,24,5,0.891
nrpess_023983,Especial,Moderado,8642.39,2393.17,12,1,0.4
nrpess_023984,Varejo,Moderado,1849.65,1637.89,6,3,0.311
nrpess_023985,Varejo,Baixo Engajamento,1778.07,731.64,4,3,0.238
nrpess_023986,Varejo,Baixo Engajamento,1662.98,50.0,1,5,0.226
nrpess_023987,Especial,Muito Engajado,7518.6,3167.89,24,4,0.839
nrpess_023988,Varejo,Baixo Engajamento,1103.24,823.86,0,1,0.061
nrpess_023989,Varejo,Muito Engajado,845.76,4177.36,21,4,0.789
nrpess_023990,Varejo,Muito Engajado,1768.65,3465.03,20,6,0.827
nrpess_023991,Varejo,Muito Engajado,2028.73,3106.66,15,9,0.813
nrpess_023992,Varejo,Muito Engajado,1767.22,2633.99,21,3,0.711
nrpess_023993,Private,Baixo Engajamento,117028.07,487.7,3,0,0.087
nrpess_023994,Varejo,Moderado,447.33,2100.77,11,1,0.368
nrpess_023995,Select,Moderado,29014.35,1382.92,6,6,0.425
nrpess_023996,Varejo,Baixo Engajamento,476.61,549.51,2,1,0.104
nrpess_023997,Varejo,Moderado,1901.32,1316.55,9,5,0.458
nrpess_023998,Varejo,Muito Engajado,1510.53,4609.76,17,5,0.74
nrpess_023999,Especial,Moderado,10389.19,2018.78,9,2,0.355
nrpess_024000,Especial,Baixo Engajamento,5451.94,788.5,1,1,0.085
nrpess_024001,Varejo,Baixo Engajamento,1994.18,298.51,1,0,0.05
nrpess_024002,Varejo,Moderado,896.22,817.61,13,2,0.425
nrpess_024003,Select,Baixo Engajamento,28390.88,899.05,1,2,0.127
nrpess_024004,Private,Baixo Engajamento,107492.93,414.45,1,1,0.075
nrpess_024005,Varejo,Muito Engajado,664.68,3706.53,18,6,0.783
nrpess_024006,Especial,Moderado,3406.56,1700.41,15,2,0.498
nrpess_024007,Varejo,Muito Engajado,3994.16,2725.88,18,6,0.758
nrpess_024008,Varejo,Moderado,729.2,1681.87,8,3,0.362
nrpess_024009,Varejo,Baixo Engajamento,2187.29,453.6,2,1,0.101
nrpess_024010,Varejo,Baixo Engajamento,2780.71,1019.98,1,2,0.13
nrpess_024011,Select,Moderado,21472.73,1849.1,16,2,0.526
nrpess_024012,Varejo,Baixo Engajamento,1610.88,610.52,0,1,0.055
nrpess_024013,Especial,Muito Engajado,8610.44,4403.98,12,7,0.69
nrpess_024014,Select,Muito Engajado,20667.36,3616.85,17,8,0.835
nrpess_024015,Varejo,Muito Engajado,1758.78,3538.74,12,3,0.508
nrpess_024016,Varejo,Baixo Engajamento,3172.21,647.73,1,5,0.241
nrpess_024017,Especial,Baixo Engajamento,4820.52,695.1,5,0,0.142
nrpess_024018,Varejo,Moderado,990.61,2709.27,9,2,0.373
nrpess_024019,Varejo,Baixo Engajamento,2309.95,1291.64,1,0,0.057
nrpess_024020,Varejo,Moderado,1125.88,1166.58,11,2,0.384
nrpess_024021,Varejo,Moderado,2244.4,1714.53,7,4,0.378
nrpess_024022,Select,Moderado,20472.92,1574.02,9,3,0.384
nrpess_024023,Especial,Baixo Engajamento,8050.29,494.72,1,0,0.05
nrpess_024024,Varejo,Muito Engajado,2016.79,3014.8,19,6,0.79
nrpess_024025,Especial,Muito Engajado,6676.37,4129.29,21,6,0.868
nrpess_024026,Select,Moderado,32913.78,970.08,8,1,0.264
nrpess_024027,Varejo,Baixo Engajamento,2735.01,555.72,1,1,0.079
nrpess_024028,Varejo,Baixo Engajamento,1569.85,438.05,2,0,0.061
nrpess_024029,Private,Moderado,126831.11,2058.18,3,3,0.246
nrpess_024030,Select,Baixo Engajamento,30404.13,926.13,3,1,0.138
nrpess_024031,Varejo,Moderado,301.43,2109.05,6,3,0.323
nrpess_024032,Varejo,Moderado,3131.32,1367.58,6,3,0.304
nrpess_024033,Varejo,Baixo Engajamento,2663.16,814.9,2,1,0.11
nrpess_024034,Varejo,Moderado,1773.41,1789.44,7,4,0.38
nrpess_024035,Especial,Moderado,5347.27,1228.15,10,3,0.401
nrpess_024036,Varejo,Muito Engajado,2791.18,3888.17,22,7,0.927
nrpess_024037,Varejo,Muito Engajado,2394.06,2328.78,12,5,0.558
nrpess_024038,Varejo,Moderado,3564.71,2203.68,7,3,0.35
nrpess_024039,Select,Muito Engajado,19485.17,4056.03,18,6,0.791
nrpess_024040,Varejo,Moderado,1267.84,1903.19,11,1,0.363
nrpess_024041,Varejo,Moderado,3430.24,1874.32,8,4,0.407
nrpess_024042,Private,Moderado,101558.88,1866.85,11,1,0.362
nrpess_024043,Especial,Moderado,3764.02,2369.68,6,10,0.609
nrpess_024044,Varejo,Baixo Engajamento,1073.35,279.02,2,1,0.097
nrpess_024045,Varejo,Muito Engajado,2231.62,4642.69,26,4,0.926
nrpess_024046,Varejo,Moderado,545.75,1737.2,7,5,0.418
nrpess_024047,Especial,Baixo Engajamento,9788.89,292.51,3,1,0.122
nrpess_024048,Varejo,Muito Engajado,1520.83,3636.11,15,12,0.946
nrpess_024049,Varejo,Muito Engajado,230.27,4996.73,19,7,0.88
nrpess_024050,Varejo,Moderado,2796.23,1419.7,13,2,0.44
nrpess_024051,Varejo,Moderado,3054.1,2712.73,6,6,0.458
nrpess_024052,Especial,Muito Engajado,10258.92,4195.16,13,5,0.63
nrpess_024053,Varejo,Moderado,339.29,1325.05,8,6,0.473
nrpess_024054,Varejo,Moderado,217.51,2129.28,7,2,0.308
nrpess_024055,Select,Moderado,21933.33,1795.56,9,2,0.35
nrpess_024056,Especial,Moderado,6557.86,1352.93,7,7,0.489
nrpess_024057,Varejo,Baixo Engajamento,1326.78,523.96,2,1,0.103
nrpess_024058,Especial,Moderado,4531.51,2113.59,4,1,0.193
nrpess_024059,Varejo,Moderado,1899.13,2231.58,7,1,0.271
nrpess_024060,Especial,Moderado,6109.41,1927.01,7,2,0.303
nrpess_024061,Especial,Moderado,10789.01,2243.63,8,1,0.296
nrpess_024062,Especial,Baixo Engajamento,8733.61,378.33,1,2,0.114
nrpess_024063,Especial,Moderado,5950.89,1568.5,6,5,0.389
nrpess_024064,Varejo,Moderado,1984.58,2653.79,5,1,0.231
nrpess_024065,Especial,Muito Engajado,9777.95,3723.1,16,8,0.813
nrpess_024066,Varejo,Baixo Engajamento,1785.57,762.56,0,0,0.05
nrpess_024067,Varejo,Moderado,3392.99,1730.74,8,6,0.483
nrpess_024068,Select,Moderado,26159.26,2223.42,4,2,0.236
nrpess_024069,Especial,Moderado,7310.14,1936.18,12,1,0.388
nrpess_024070,Private,Muito Engajado,90422.35,2044.99,19,5,0.726
nrpess_024071,Varejo,Moderado,1976.55,1590.53,7,2,0.295
nrpess_024072,Varejo,Muito Engajado,846.63,3910.42,19,7,0.853
nrpess_024073,Varejo,Moderado,1681.32,2416.31,7,2,0.315
nrpess_024074,Especial,Moderado,5272.98,1921.48,6,2,0.278
nrpess_024075,Varejo,Muito Engajado,2696.21,2716.48,15,10,0.843
nrpess_024076,Varejo,Muito Engajado,1787.91,3603.02,12,2,0.47
nrpess_024077,Varejo,Moderado,504.49,1397.14,6,0,0.185
nrpess_024078,Especial,Baixo Engajamento,4840.78,510.99,3,0,0.088
nrpess_024079,Varejo,Moderado,1198.41,2448.99,6,2,0.291
nrpess_024080,Select,Moderado,21940.46,2429.88,5,5,0.386
nrpess_024081,Varejo,Moderado,1262.99,1843.79,15,4,0.581
nrpess_024082,Varejo,Moderado,2125.78,2040.49,5,3,0.296
nrpess_024083,Varejo,Moderado,2219.67,1884.13,9,2,0.352
nrpess_024084,Private,Muito Engajado,74065.44,4941.49,12,3,0.544
nrpess_024085,Varejo,Baixo Engajamento,1529.49,325.45,2,0,0.058
nrpess_024086,Varejo,Baixo Engajamento,2411.26,629.76,4,0,0.116
nrpess_024087,Especial,Moderado,6050.03,1609.5,8,3,0.36
nrpess_024088,Varejo,Moderado,1602.15,1687.74,6,5,0.392
nrpess_024089,Especial,Moderado,11558.48,2625.38,4,3,0.286
nrpess_024090,Varejo,Muito Engajado,2192.06,3938.9,21,8,0.943
nrpess_024091,Varejo,Baixo Engajamento,1709.14,669.9,3,1,0.132
nrpess_024092,Varejo,Muito Engajado,3185.49,3146.27,16,5,0.679
nrpess_024093,Varejo,Moderado,0.0,1469.64,10,2,0.367
nrpess_024094,Especial,Moderado,4074.21,3128.73,8,2,0.358
nrpess_024095,Especial,Moderado,8090.81,2015.06,6,3,0.32
nrpess_024096,Especial,Moderado,8038.37,563.77,9,4,0.399
nrpess_024097,Select,Moderado,34225.03,1397.91,4,4,0.295
nrpess_024098,Varejo,Muito Engajado,3153.3,3697.68,17,9,0.877
nrpess_024099,Varejo,Muito Engajado,1654.01,4505.26,18,10,0.95
nrpess_024100,Especial,Baixo Engajamento,8600.33,739.07,3,2,0.173
nrpess_024101,Especial,Moderado,7578.09,2002.8,6,3,0.32
nrpess_024102,Varejo,Baixo Engajamento,2676.34,525.05,1,0,0.05
nrpess_024103,Especial,Moderado,11829.92,1314.14,14,1,0.423
nrpess_024104,Varejo,Moderado,1924.37,1096.31,9,2,0.332
nrpess_024105,Especial,Moderado,7476.85,1616.09,10,7,0.57
nrpess_024106,Select,Muito Engajado,17628.55,4236.15,22,4,0.816
nrpess_024107,Especial,Moderado,11595.76,2098.74,7,3,0.347
nrpess_024108,Varejo,Baixo Engajamento,1201.19,691.63,1,0,0.05
nrpess_024109,Especial,Baixo Engajamento,10315.79,762.85,1,1,0.084
nrpess_024110,Especial,Moderado,4152.25,2189.86,12,3,0.475
nrpess_024111,Varejo,Moderado,2204.42,1411.93,9,3,0.38
nrpess_024112,Varejo,Baixo Engajamento,1250.63,1109.68,1,1,0.093
nrpess_024113,Private,Baixo Engajamento,72163.79,945.27,3,0,0.099
nrpess_024114,Varejo,Baixo Engajamento,1781.36,488.2,2,0,0.062
nrpess_024115,Varejo,Moderado,2154.95,2257.34,14,3,0.526
nrpess_024116,Varejo,Baixo Engajamento,1345.63,815.44,0,1,0.06
nrpess_024117,Especial,Muito Engajado,11363.14,4018.0,21,6,0.865
nrpess_024118,Select,Moderado,40972.0,2008.74,8,3,0.37
nrpess_024119,Especial,Muito Engajado,7201.72,3666.28,20,4,0.752
nrpess_024120,Varejo,Moderado,177.01,1528.3,10,0,0.288
nrpess_024121,Especial,Moderado,8524.15,1688.44,10,5,0.492
nrpess_024122,Especial,Muito Engajado,9811.59,4281.98,19,6,0.822
nrpess_024123,Especial,Moderado,6864.95,2718.69,9,4,0.453
nrpess_024124,Varejo,Muito Engajado,329.7,3328.17,17,7,0.788
nrpess_024125,Especial,Muito Engajado,13650.41,3933.15,25,4,0.883
nrpess_024126,Varejo,Muito Engajado,0.0,3297.51,23,3,0.777
nrpess_024127,Varejo,Moderado,1586.02,1772.13,14,4,0.554
nrpess_024128,Especial,Muito Engajado,11250.89,2368.25,18,7,0.789
nrpess_024129,Private,Muito Engajado,61070.36,4152.19,18,6,0.794
nrpess_024130,Varejo,Moderado,3217.9,1126.7,3,3,0.223
nrpess_024131,Private,Muito Engajado,63516.47,2817.96,19,5,0.745
nrpess_024132,Varejo,Moderado,1714.8,1953.16,9,6,0.514
nrpess_024133,Especial,Moderado,15361.68,1898.69,9,3,0.392
nrpess_024134,Varejo,Moderado,2185.08,2340.27,8,1,0.299
nrpess_024135,Varejo,Baixo Engajamento,740.96,230.95,2,1,0.096
nrpess_024136,Especial,Muito Engajado,8433.83,3830.12,20,9,0.95
nrpess_024137,Especial,Baixo Engajamento,10625.51,569.24,0,0,0.05
nrpess_024138,Especial,Moderado,6234.14,776.09,6,3,0.289
nrpess_024139,Especial,Moderado,10062.91,2323.93,7,3,0.353
nrpess_024140,Especial,Moderado,4698.23,2096.84,7,3,0.347
nrpess_024141,Select,Muito Engajado,9346.16,4496.28,19,5,0.787
nrpess_024142,Varejo,Moderado,1032.68,1970.22,10,1,0.339
nrpess_024143,Varejo,Baixo Engajamento,1339.2,789.46,4,0,0.12
nrpess_024144,Varejo,Baixo Engajamento,1036.31,483.51,2,5,0.262
nrpess_024145,Varejo,Baixo Engajamento,1975.07,597.46,4,0,0.115
nrpess_024146,Especial,Baixo Engajamento,8690.76,852.44,3,2,0.176
nrpess_024147,Varejo,Moderado,332.29,1164.99,11,2,0.384
nrpess_024148,Varejo,Moderado,1537.88,1647.64,8,4,0.401
nrpess_024149,Varejo,Baixo Engajamento,2253.38,696.56,1,1,0.082
nrpess_024150,Especial,Moderado,10457.87,1504.81,3,2,0.193
nrpess_024151,Varejo,Muito Engajado,1644.81,3847.35,16,5,0.696
nrpess_024152,Varejo,Moderado,1267.03,1347.77,10,2,0.364
nrpess_024153,Especial,Moderado,5757.81,2272.1,5,1,0.222
nrpess_024154,Especial,Moderado,6275.64,1657.56,6,3,0.311
nrpess_024155,Varejo,Baixo Engajamento,1079.63,591.9,1,3,0.16
nrpess_024156,Especial,Moderado,10299.59,1668.9,6,4,0.352
nrpess_024157,Varejo,Baixo Engajamento,1404.73,591.04,0,0,0.05
nrpess_024158,Select,Baixo Engajamento,28763.67,928.32,3,3,0.218
nrpess_024159,Varejo,Muito Engajado,0.0,3392.09,19,5,0.76
nrpess_024160,Private,Muito Engajado,76549.39,4183.56,21,7,0.91
nrpess_024161,Private,Moderado,44332.63,1629.09,8,2,0.321
nrpess_024162,Especial,Baixo Engajamento,7223.9,179.11,2,1,0.094
nrpess_024163,Varejo,Muito Engajado,2283.84,4635.03,15,4,0.651
nrpess_024164,Especial,Moderado,4376.76,119.78,9,2,0.308
nrpess_024165,Varejo,Moderado,2808.39,2221.0,13,2,0.461
nrpess_024166,Select,Moderado,22282.1,1854.25,11,4,0.481
nrpess_024167,Especial,Muito Engajado,11093.9,3030.81,16,7,0.756
nrpess_024168,Private,Muito Engajado,90580.57,3429.68,17,3,0.631
nrpess_024169,Especial,Muito Engajado,8186.2,2324.27,14,6,0.648
nrpess_024170,Especial,Moderado,7621.95,2016.22,10,2,0.38
nrpess_024171,Especial,Moderado,8888.97,1771.24,13,2,0.449
nrpess_024172,Varejo,Baixo Engajamento,1176.82,628.87,3,0,0.091
nrpess_024173,Varejo,Moderado,2099.32,1615.48,10,3,0.41
nrpess_024174,Especial,Moderado,7988.06,2464.92,12,6,0.602
nrpess_024175,Select,Baixo Engajamento,19925.99,617.55,3,1,0.13
nrpess_024176,Especial,Moderado,7357.8,1462.79,10,2,0.367
nrpess_024177,Select,Muito Engajado,43232.25,3402.41,17,11,0.95
nrpess_024178,Select,Baixo Engajamento,34769.25,631.78,1,4,0.201
nrpess_024179,Especial,Muito Engajado,5823.65,3885.6,19,7,0.852
nrpess_024180,Varejo,Moderado,1965.45,802.33,11,5,0.495
nrpess_024181,Especial,Moderado,14300.35,1977.77,8,1,0.289
nrpess_024182,Varejo,Muito Engajado,1441.59,2541.76,19,10,0.939
nrpess_024183,Varejo,Moderado,2459.53,2651.42,7,2,0.321
nrpess_024184,Varejo,Moderado,914.81,2425.92,6,3,0.331
nrpess_024185,Private,Moderado,114104.85,1833.09,5,0,0.171
nrpess_024186,Varejo,Moderado,1405.75,1462.39,6,3,0.307
nrpess_024187,Especial,Moderado,7401.69,2364.18,12,5,0.559
nrpess_024188,Select,Moderado,21032.58,1375.74,12,3,0.454
nrpess_024189,Especial,Muito Engajado,3549.24,3979.03,12,7,0.679
nrpess_024190,Especial,Moderado,3553.45,1082.61,12,2,0.407
nrpess_024191,Especial,Moderado,14729.16,2782.92,12,4,0.53
nrpess_024192,Varejo,Moderado,2439.68,1265.89,10,1,0.322
nrpess_024193,Varejo,Moderado,3174.59,1305.0,9,3,0.378
nrpess_024194,Private,Baixo Engajamento,94170.44,360.3,3,2,0.164
nrpess_024195,Varejo,Moderado,569.27,1601.33,17,2,0.545
nrpess_024196,Especial,Moderado,6435.03,2017.98,6,3,0.32
nrpess_024197,Especial,Muito Engajado,6708.24,3513.53,20,3,0.708
nrpess_024198,Varejo,Moderado,1720.59,1355.66,11,3,0.429
nrpess_024199,Select,Moderado,31648.82,1075.44,9,6,0.492
nrpess_024200,Especial,Moderado,8445.58,1939.92,6,3,0.318
nrpess_024201,Varejo,Muito Engajado,2211.64,4142.71,11,8,0.699
nrpess_024202,Private,Moderado,40758.87,1881.79,4,2,0.227
nrpess_024203,Especial,Baixo Engajamento,5618.86,795.06,3,1,0.135
nrpess_024204,Varejo,Baixo Engajamento,3253.88,734.21,0,1,0.058
nrpess_024205,Especial,Muito Engajado,5975.26,2114.23,21,5,0.778
nrpess_024206,Varejo,Moderado,2390.9,1699.82,7,4,0.377
nrpess_024207,Especial,Muito Engajado,9115.25,4223.78,15,7,0.761
nrpess_024208,Varejo,Muito Engajado,1488.67,4356.04,21,4,0.794
nrpess_024209,Especial,Muito Engajado,5305.87,2422.26,22,7,0.891
nrpess_024210,Especial,Moderado,8729.9,2184.31,13,3,0.5
nrpess_024211,Select,Baixo Engajamento,23948.3,236.4,0,2,0.086
nrpess_024212,Especial,Moderado,15875.15,1851.65,7,4,0.381
nrpess_024213,Varejo,Baixo Engajamento,2018.34,756.77,0,1,0.059
nrpess_024214,Select,Baixo Engajamento,28592.83,250.31,2,1,0.096
nrpess_024215,Especial,Moderado,8199.39,1675.27,5,0,0.167
nrpess_024216,Especial,Moderado,8404.02,2820.86,7,1,0.286
nrpess_024217,Varejo,Baixo Engajamento,308.35,309.78,2,0,0.058
nrpess_024218,Select,Moderado,29279.0,1422.37,11,4,0.471
nrpess_024219,Select,Moderado,17079.11,1663.2,6,5,0.392
nrpess_024220,Especial,Baixo Engajamento,4984.9,836.48,2,1,0.111
nrpess_024221,Select,Muito Engajado,11214.05,2590.71,14,4,0.575
nrpess_024222,Varejo,Moderado,808.54,1788.84,8,5,0.445
nrpess_024223,Select,Muito Engajado,31775.56,3712.29,14,2,0.523
nrpess_024224,Varejo,Baixo Engajamento,1276.73,435.08,3,0,0.086
nrpess_024225,Varejo,Baixo Engajamento,1965.14,450.75,3,0,0.086
nrpess_024226,Especial,Moderado,3540.07,1880.3,7,1,0.262
nrpess_024227,Especial,Moderado,11902.85,1420.25,5,2,0.241
nrpess_024228,Varejo,Baixo Engajamento,1704.37,669.79,2,2,0.147
nrpess_024229,Varejo,Moderado,777.86,2162.05,5,3,0.299
nrpess_024230,Varejo,Baixo Engajamento,1748.1,544.48,1,2,0.119
nrpess_024231,Varejo,Moderado,2876.85,2112.42,10,10,0.703
nrpess_024232,Varejo,Baixo Engajamento,2073.13,284.32,5,0,0.132
nrpess_024233,Varejo,Moderado,2217.84,1354.04,8,2,0.314
nrpess_024234,Varejo,Moderado,1075.39,1662.74,9,4,0.427
nrpess_024235,Private,Muito Engajado,68485.61,3259.13,25,6,0.946
nrpess_024236,Especial,Moderado,5196.83,1915.98,11,4,0.483
nrpess_024237,Varejo,Baixo Engajamento,4731.83,358.93,1,1,0.074
nrpess_024238,Select,Moderado,27557.62,2165.99,2,6,0.344
nrpess_024239,Especial,Moderado,7883.49,2317.5,11,4,0.493
nrpess_024240,Varejo,Moderado,542.09,2375.1,14,2,0.489
nrpess_024241,Varejo,Moderado,90.15,1856.98,11,6,0.561
nrpess_024242,Varejo,Moderado,1884.0,1654.64,7,5,0.416
nrpess_024243,Varejo,Moderado,2330.48,1739.4,9,1,0.308
nrpess_024244,Varejo,Baixo Engajamento,885.29,513.94,1,1,0.078
nrpess_024245,Especial,Moderado,4810.76,2523.91,7,2,0.318
nrpess_024246,Especial,Baixo Engajamento,10101.39,389.57,2,1,0.1
nrpess_024247,Especial,Moderado,9442.75,2367.15,4,6,0.399
nrpess_024248,Varejo,Muito Engajado,567.69,4761.62,19,6,0.834
nrpess_024249,Especial,Baixo Engajamento,6912.17,860.21,0,1,0.062
nrpess_024250,Especial,Muito Engajado,4700.82,3289.1,12,3,0.502
nrpess_024251,Private,Moderado,46667.58,1780.4,6,4,0.355
nrpess_024252,Varejo,Muito Engajado,1794.29,3496.28,12,8,0.707
nrpess_024253,Select,Moderado,17608.79,1245.19,7,4,0.366
nrpess_024254,Select,Moderado,33391.24,2088.75,8,3,0.372
nrpess_024255,Especial,Moderado,9268.67,2273.65,6,3,0.327
nrpess_024256,Especial,Baixo Engajamento,7335.9,870.36,1,0,0.05
nrpess_024257,Varejo,Moderado,2185.89,1637.57,8,3,0.361
nrpess_024258,Select,Moderado,20438.61,2900.07,8,2,0.353
nrpess_024259,Varejo,Moderado,1840.6,1641.18,5,2,0.246
nrpess_024260,Especial,Baixo Engajamento,8740.12,360.84,1,2,0.114
nrpess_024261,Varejo,Moderado,1072.67,1716.51,3,4,0.278
nrpess_024262,Varejo,Muito Engajado,1134.89,3981.96,26,4,0.91
nrpess_024263,Especial,Muito Engajado,5898.66,2003.19,12,4,0.51
nrpess_024264,Select,Moderado,29122.31,1234.32,9,5,0.456
nrpess_024265,Varejo,Moderado,1730.27,1189.12,6,3,0.3
nrpess_024266,Private,Moderado,82331.51,1917.55,11,3,0.443
nrpess_024267,Especial,Moderado,7855.61,2548.21,5,2,0.269
nrpess_024268,Varejo,Moderado,2385.59,1465.84,8,3,0.357
nrpess_024269,Varejo,Moderado,1379.7,1735.78,10,2,0.373
nrpess_024270,Especial,Moderado,5954.91,1396.12,6,3,0.305
nrpess_024271,Varejo,Muito Engajado,1978.8,3009.26,24,6,0.915
nrpess_024272,Varejo,Moderado,1736.89,1933.62,9,4,0.433
